,OriginalID,rmax,topt,ctmin,ctmax,e,eh,q10,thermal_safety_margin,thermal_tolerance,breadth,skewness
544,574,9.21E-06,24.205003,3.360003,85.333003,0.666156074,0.388439768,2.477878698,61.128,81.973,12.617,0.277716306
545,575,4.68E-06,25.386796,-2.658204,64.340796,1.063977851,0.320102,4.278133372,38.954,66.999,12.297,0.743875851
546,576,1.10E-05,26.775705,4.379705,63.876705,0.994005449,0.443958856,3.831133566,37.101,59.497,10.624,0.550046593
547,577,1.45E-05,23.243539,11.507539,63.133539,0.955792847,0.955040772,3.616990798,39.89,51.626,7.712,0.000752075
548,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,583,6.79E-05,26.380384,8.456384,32.442384,1.092125755,NA,4.346982119,6.062,23.986,4.005,NA
554,584,1.66E-05,6.0137343,#NAME?,25.4187343,NA,0.467542056,NA,19.405,Inf,15.416,NA
555,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,586,7.60E-19,10.524,-18.734,Inf,NA,0.253876325,NA,Inf,Inf,19.345,NA
557,587,1.94E-18,5,#NAME?,37.61,NA,0.188683725,NA,32.61,Inf,15.59,NA
558,588,4.27E-18,5,#NAME?,Inf,NA,-0.132138544,NA,Inf,Inf,25,NA
559,589,5.20E-18,5,#NAME?,Inf,NA,-0.17474211,NA,Inf,Inf,25,NA
560,590,5.44E-18,7.619,#NAME?,Inf,NA,0.107001508,NA,Inf,Inf,30,NA
561,591,3.81E-18,9.373,-23.941,Inf,NA,0.207557467,NA,Inf,Inf,24.389,NA
562,592,5.37E-18,0.82298887,#NAME?,Inf,NA,-0.156178208,NA,Inf,Inf,34.173,NA
563,593,4.94E-18,13.259546,#NAME?,Inf,NA,0.242131823,NA,Inf,Inf,30.075,NA
564,594,4.19E-18,5.0148892,#NAME?,Inf,NA,-0.26190616,NA,Inf,Inf,30.452,NA
565,595,5.78E-05,23.03200416,-9.38399584,30.83500416,0.636444593,3.762622176,2.457560352,7.803,40.219,6.145,-3.126177583
566,596,5.82E-05,23.4536474,-10.8813526,36.3956474,0.538972641,1.36186865,2.122600197,12.942,47.277,8.1,-0.822896009
567,597,4.24E-05,26.0678035,-15.3921965,34.8718035,0.465901797,NA,1.896002198,8.804,50.264,7.523,NA
568,598,2.90E-05,28.7922058,-1.1227942,43.0662058,0.721947564,NA,2.672073059,14.274,44.189,7.905,NA
569,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,601,3.52E-05,31.215,-3.428,Inf,0.447900094,0.250053595,1.813375996,Inf,Inf,17.406,0.1978465
572,602,3.24E-05,30.413,-5.66,84.552,0.413365226,0.333407143,1.732594284,54.139,90.212,16.344,0.079958083
573,603,3.17E-05,38.96,-1.943,Inf,0.423668601,0.262874841,1.721535188,Inf,Inf,16.84,0.16079376
574,604,1.45E-05,39.767,-0.033,85.569,0.484799248,0.207023069,1.859372797,45.802,85.602,11.209,0.277776179
575,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,610,1.37E-06,17.557,13.293,65.55,0.982316406,0.539272098,4.106129918,47.993,52.257,5.387,0.443044308
581,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,613,3.01E-06,30,-24.542,Inf,0.22599242,NA,1.357544906,Inf,Inf,11.896,NA
584,614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,615,4.71E-06,28.454,-22.425,31.24,0.353500459,NA,1.632450623,2.786,53.665,6.152,NA
586,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,617,5.68E-06,21.166,-32.559,28.023,0.339180198,NA,1.623920511,6.857,60.582,8.157,NA
588,618,6.53E-06,16.67,-13.433,39.4,0.549522834,NA,2.223058434,22.73,52.833,9.957,NA
589,619,7.59E-06,16.076,-48.458,27.507,0.239549909,NA,1.417965913,11.431,75.965,11.362,NA
590,620,2.58E-06,18.145,#NAME?,21.139,0.121429085,NA,1.191386312,2.994,Inf,14.621,NA
591,621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592,622,1.26E-05,18.29,-14.024,Inf,0.378634022,NA,1.736404267,Inf,Inf,16.193,NA
593,623,8.23E-06,16.095,-15.781,Inf,0.347900192,NA,1.661169719,Inf,Inf,17.368,NA
594,624,3.60E-06,20.189,-26.244,43.515,0.323132709,NA,1.587121151,23.326,69.759,12,NA
595,625,4.96E-06,19.131,-18.169,49.859,0.511569723,NA,2.109324646,30.728,68.028,12.597,NA
596,626,5.00E-06,20.235,-26.007,39.059,0.343984031,NA,1.634802935,18.824,65.066,11.449,NA
597,627,4.07E-06,21.186,-10.68,30.461,0.615717152,NA,2.394353556,9.275,41.141,6.612,NA
598,628,3.40E-06,20.157,-11.279,40.908,0.532976793,NA,2.131341661,20.751,52.187,9.729,NA
599,629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,630,4.57E-06,19.876,-6.35,49.111,0.767168788,NA,3.0392748,29.235,55.461,10.296,NA
601,631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,632,4.71E-06,19.898,-4.088,44.447,0.896953624,NA,3.662180923,24.549,48.535,9.136,NA
603,633,20.27164623,19.022,-10.708,22.742,0.678430249,NA,NA,3.72,33.45,4.258,NA
604,634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,637,1.02E-05,19.144,-3.988,Inf,0.237515639,0.290642422,1.388052642,Inf,Inf,13.391,-0.053126783
608,638,8.93E-06,24.376,#NAME?,62.475,0.137395356,0.32571124,1.205497675,38.099,Inf,18.079,-0.188315885
609,639,9.54E-06,32.155,2.409,61.056,0.660767682,NA,2.396070444,28.901,58.647,8.468,NA
610,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
612,642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,644,8.87E-05,32.94,-1.952,35.643,0.620891007,NA,2.280986532,2.703,37.595,4.298,NA
615,645,0.000852668,5,#NAME?,43.111,NA,0.182084558,NA,38.111,Inf,18.005,NA
616,646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
617,647,0.002322844,30,-3.414,Inf,0.287112347,NA,1.47358748,Inf,Inf,8.241,NA
618,648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
619,661,2.82E-05,27.141,-6.092,48.619,0.554194762,NA,2.121047035,21.478,54.711,8.362,NA
620,662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,663,4.31E-05,35.051,#NAME?,46.499,0.200517835,1.69150027,1.299872138,11.448,Inf,16.393,-1.490982435
622,664,4.07E-05,29.609,-2.483,69.987,NA,0.307689338,NA,40.378,72.47,13.47,NA
623,665,4.44E-05,27.379,#NAME?,61.731,0.125045392,0.440181437,1.182507952,34.352,Inf,22.445,-0.315136045
624,666,3.81E-05,25.572,-14.022,Inf,0.200232173,0.277765901,1.307907962,Inf,Inf,18.805,-0.077533728
625,667,3.16E-05,27.516,#NAME?,53.368,0.142443589,0.52055007,1.214013818,25.852,Inf,24.929,-0.378106481
626,668,3.49E-05,26.908,-4.433,Inf,NA,0.21747556,NA,Inf,Inf,17.379,NA
627,669,3.97E-06,29.983,6.801,Inf,0.585253344,0.418798283,2.167079411,Inf,Inf,16.728,0.16645506
628,670,8.38E-06,18.833,11.056,Inf,3.790209878,0.276673568,NA,Inf,Inf,9.959,3.513536309
629,671,106.3977756,32.703,-28.396,52.919,0.288272395,0.815091525,NA,20.216,81.315,13.955,-0.526819131
630,672,105.0223245,37.29,-18.676,61.755,0.317076181,0.676275388,NA,24.465,80.431,14.463,-0.359199206
631,673,2.36E-05,25.066,#NAME?,Inf,0.130761705,0.154699709,1.196150298,Inf,Inf,24,-0.023938004
632,674,2.77E-05,25.154,-4.876,Inf,0.241475764,0.034404762,1.389283698,Inf,Inf,21.344,0.207071003
633,675,3.15E-05,27.433,-2.191,Inf,0.438491249,0.084849553,1.813691316,Inf,Inf,17.184,0.353641696
634,676,3.12E-05,28.58,1.683,Inf,0.550884384,NA,2.116213632,Inf,Inf,16.379,NA
635,677,3.56E-05,25.499,-17.114,Inf,0.254927813,0.051225144,1.416811854,Inf,Inf,21.272,0.203702669
636,678,4.26E-05,23.786,0.127,Inf,0.492704184,0.108382223,1.976924189,Inf,Inf,20.077,0.384321961
637,679,4.55E-05,28.814,1.871,Inf,0.427103147,NA,1.767442837,Inf,Inf,15.666,NA
638,680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,681,1.22E-05,26.532,-4.211,Inf,0.305962024,0.270257463,1.514281296,Inf,Inf,18.688,0.035704561
640,682,6.76E-06,34.478,-0.422,79.179,0.422771701,0.335247233,1.718110877,44.701,79.601,14.771,0.087524469
641,683,2.96E-05,35.931,-3.561,84.283,0.424322928,NA,1.727879833,48.352,87.844,13.14,NA
642,684,2.36E-05,30.54,#NAME?,52.316,NA,0.499794871,NA,21.776,Inf,18.146,NA
643,685,2.95E-05,34.663,1.165,Inf,0.461793551,NA,1.813495858,Inf,Inf,12.888,NA
644,686,2.77E-05,27.01,#NAME?,76.885,NA,0.335542421,NA,49.875,Inf,15.754,NA
645,687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,688,4.37E-05,35.441,#NAME?,60.993,NA,0.388078981,NA,25.552,Inf,16.355,NA
647,689,2.69E-05,30.853,#NAME?,43.452,0.163616495,1.32964374,1.236467965,12.599,Inf,15.533,-1.166027245
648,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,691,6.43E-05,23.58,-14.81,55.308,0.454749062,0.485542401,1.895007212,31.728,70.118,13.305,-0.030793339
650,692,6.76E-05,21.39,-23.272,43.344,0.346339677,0.995446483,1.628386705,21.954,66.616,12.12,-0.649106805
651,693,6.27E-05,15.04,-20.606,Inf,0.180862072,0.225056914,1.298444023,Inf,Inf,21.516,-0.044194842
652,694,6.19E-05,15.317,-19.48,Inf,0.236351357,0.268124585,1.406502193,Inf,Inf,18.914,-0.031773228
653,695,3.87E-06,21.651,-0.161,Inf,0.65846607,0.359259571,2.508521143,Inf,Inf,13.921,0.299206498
654,696,0.112785356,43.123,-2.352,54.74,0.480455185,2.162813325,1.796491847,11.617,57.092,8.994,-1.682358141
655,697,0.061465387,45.614,#NAME?,54.158,0.427038047,1.940763443,1.663368823,8.544,Inf,9.934,-1.513725397
656,700,1.39E-05,17.131,-14.96,Inf,NA,0.192830648,NA,Inf,Inf,20.632,NA
657,701,1.30E-05,18.868,-2.458,Inf,NA,0.159971383,NA,Inf,Inf,18.613,NA
658,702,1.23E-05,21.153,-0.402,Inf,0.604600692,NA,2.334102052,Inf,Inf,18.283,NA
659,703,2.54E-05,24.333,-12.62,Inf,0.359874552,NA,1.658792666,Inf,Inf,19.64,NA
660,704,2.05E-05,25.331,-3.854,Inf,0.523593519,NA,2.085102168,Inf,Inf,18.184,NA
661,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,706,4.20E-05,27.675,-4.477,Inf,0.371295001,NA,1.655536208,Inf,Inf,15.717,NA
663,707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,709,1.51E-05,14.848,-14.064,Inf,NA,0.176011132,NA,Inf,Inf,21.384,NA
666,710,1.25E-05,17.623,-3.475,Inf,NA,0.113962993,NA,Inf,Inf,23.661,NA
667,711,1.31E-05,22.177,-7.309,Inf,0.49972084,NA,2.01767954,Inf,Inf,15.963,NA
668,712,2.75E-05,22.97,-5.73,Inf,0.316419199,NA,1.559612722,Inf,Inf,22.538,NA
669,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,718,6.36E-06,14.51,-6.843,Inf,NA,0.225085313,NA,Inf,Inf,18.684,NA
675,719,9.50E-06,17.161,-11.371,Inf,NA,0.118938493,NA,Inf,Inf,24.678,NA
676,720,6.89E-06,15.909,-13.85,83.698,NA,0.336373928,NA,67.789,97.548,16.044,NA
677,721,9.63E-06,9.276,4.005,Inf,NA,0.077918219,NA,Inf,Inf,24.49,NA
678,722,1.47E-05,24.991,-9.215,Inf,0.31024777,NA,1.545973228,Inf,Inf,20.796,NA
679,723,9.20E-06,16.047,-4.306,Inf,NA,0.184310976,NA,Inf,Inf,18.954,NA
680,724,1.21E-05,19.438,-0.092,Inf,NA,0.017290447,NA,Inf,Inf,24.893,NA
681,725,2.44E-05,28.275,-13.711,Inf,0.325254534,NA,1.558111096,Inf,Inf,15.635,NA
682,726,1.23E-05,19.288,-6.835,Inf,NA,0.210740497,NA,Inf,Inf,18.618,NA
683,727,5.75E-05,26.949,#NAME?,48.982,0.235743046,NA,1.373326172,22.033,Inf,14.772,NA
684,728,6.78E-05,25.77,-21.031,49.977,0.281606635,NA,1.459924741,24.207,71.008,13.014,NA
685,729,4.40E-05,26.811,-27.481,53.4,0.262024859,NA,1.42271197,26.589,80.881,14.808,NA
686,730,6.00E-05,27.565,-10.097,68.867,0.395234604,NA,1.701840539,41.302,78.964,14.867,NA
687,731,5.82E-05,25.505,-2.168,68.446,0.429234904,NA,1.779632296,42.941,70.614,12.768,NA
688,732,3.49E-05,29.39,-3.218,61.386,0.578130729,NA,2.173714293,31.996,64.604,11.817,NA
689,733,3.66E-05,27.166,-15.21,48.828,0.39862401,NA,1.709591507,21.662,64.038,11.665,NA
690,734,4.24E-05,29.096,-3.153,75.37,0.526352763,NA,2.028061182,46.274,78.523,12.779,NA
691,735,4.54E-05,29.944,-1.238,Inf,0.361633177,NA,1.625547152,Inf,Inf,15.238,NA
692,736,4.51E-05,29.929,-14.748,45.02,0.454152062,NA,1.841808832,15.091,59.768,10.082,NA
693,737,4.51E-05,29.567,-3.264,70.608,0.545141815,NA,2.079579469,41.041,73.872,12.169,NA
694,738,3.36E-05,27.437,-18.833,72.65,0.272225237,NA,1.442107369,45.213,91.483,16.44,NA
695,739,6.10E-05,28.944,-1.213,62.84,0.617651028,NA,2.291975659,33.896,64.053,12.005,NA
696,740,3.99E-05,31.639,-5.115,67.005,0.450598111,NA,1.808596521,35.366,72.12,10.327,NA
697,741,4.14E-05,31.263,-0.388,74.307,0.493591376,NA,1.912120398,43.044,74.695,10.383,NA
698,742,4.48E-05,32.443,-0.469,Inf,0.42424215,NA,1.746790815,Inf,Inf,11.289,NA
699,743,1.34E-05,29.5,-1.945,Inf,0.312828578,NA,1.52505498,Inf,Inf,13.521,NA
700,744,5.16E-06,21.572,#NAME?,34.277,0.161217976,1.213870704,1.262819072,12.705,Inf,13.989,-1.052652728
701,745,1.41E-05,34.5,-2.95,Inf,0.298586013,NA,1.491499522,Inf,Inf,8.913,NA
702,746,7.46E-06,22.944,-13.892,Inf,0.356863833,0.318543823,1.649053037,Inf,Inf,18.012,0.038320009
703,747,6.00E-06,17.51,3.382,Inf,NA,0.332357696,NA,Inf,Inf,11.413,NA
704,748,7.15E-06,19.896,-20.569,70.43,NA,0.271574304,NA,50.534,90.999,16.906,NA
705,749,7.42E-06,19.663,-8.162,Inf,NA,0.129960949,NA,Inf,Inf,21.52,NA
706,750,5.74E-06,25.201,-6.176,Inf,0.227837165,NA,1.36358936,Inf,Inf,20.728,NA
707,751,4.39E-06,22.896,-9.971,80.418,0.406221363,0.303591473,1.758888273,57.522,90.389,15.884,0.10262989
708,752,6.53E-06,20.324,-8.886,Inf,0.238151463,0.195993861,1.392280748,Inf,Inf,20.808,0.042157602
709,753,5.18E-06,26.127,-18.059,Inf,0.233910571,NA,1.375247103,Inf,Inf,19.158,NA
710,754,1.71E-05,31.864,#NAME?,51.644,0.177283094,1.010556979,1.258947922,19.78,Inf,18.507,-0.833273886
711,755,1.94E-05,35.841,#NAME?,55.386,0.195073106,1.105802734,1.281283025,19.545,Inf,17.217,-0.910729628
712,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,757,2.40E-05,26.863,-7.349,Inf,0.43884138,NA,1.831659219,Inf,Inf,17.034,NA
714,758,2.65E-05,33.228,-6.935,Inf,0.381851295,NA,1.670533347,Inf,Inf,12.944,NA
715,759,2.79E-05,23.03,-5.677,Inf,0.459780057,NA,1.89911558,Inf,Inf,19.074,NA
716,760,1.73E-05,17.289,-46.802,48.541,0.220050864,0.422034834,1.378823262,31.252,95.343,17.674,-0.20198397
717,761,1.76E-05,20.922,-6.24,Inf,0.297101329,0.197980461,1.511146164,Inf,Inf,20.452,0.099120869
718,762,1.39E-05,24.878,-26.339,57.566,0.325513351,NA,1.577932606,32.688,83.905,13.74,NA
719,763,1.93E-05,15.373,-20.054,Inf,0.293350236,0.295868605,1.533837092,Inf,Inf,18.538,-0.002518369
720,764,1.64E-05,26.629,-3.54,82.433,0.509620807,NA,1.998584488,55.804,85.973,14.962,NA
721,765,1.28E-05,23.264,-12.346,Inf,0.314118172,NA,1.551616914,Inf,Inf,16.198,NA
722,766,1.15E-05,14.107,-12.495,33.267,0.744798702,0.930625591,3.026150697,19.16,45.762,8.568,-0.185826889
723,767,1.17E-05,23.257,-16.714,Inf,0.303693235,0.229881126,1.529264957,Inf,Inf,19.799,0.073812109
724,768,1.70E-05,24.942,-24.389,Inf,0.233522559,0.086184357,1.387081846,Inf,Inf,27.789,0.147338202
725,769,1.76E-05,21.88,#NAME?,52.219,0.176294254,NA,1.281464953,30.339,Inf,18.607,NA
726,770,1.52E-05,18.264,-11.581,63.957,0.616827186,0.318399062,2.457979147,45.693,75.538,13.646,0.298428124
727,771,1.59E-05,24.276,-4.635,Inf,0.476905175,0.127463879,1.94080694,Inf,Inf,18.957,0.349441296
728,772,1.56E-05,28.967,#NAME?,72.111,0.131296419,0.192899931,1.194611255,43.144,Inf,25.153,-0.061603512
729,773,1.47E-05,26.931,-39.215,Inf,0.1736507,NA,1.270927563,Inf,Inf,17.139,NA
730,774,1.13E-05,15.892,#NAME?,31.608,0.209644431,1.505503691,1.352556221,15.716,Inf,12.948,-1.29585926
731,775,1.86E-05,20.031,-26.262,Inf,0.155896619,NA,1.246114343,Inf,Inf,21.992,NA
732,776,1.39E-05,22.693,#NAME?,Inf,0.141262154,NA,1.221546092,Inf,Inf,22.273,NA
733,777,2.13E-05,18.841,-13.565,Inf,0.329280312,0.08796451,1.60763109,Inf,Inf,20.825,0.241315802
734,778,2.28E-05,18.586,-8.719,89.882,0.574975223,0.29520903,2.287892664,71.296,98.601,15.613,0.279766192
735,779,2.55E-05,29.32,-4.645,Inf,0.561740789,0.165263479,2.160415711,Inf,Inf,17.889,0.39647731
736,780,1.69E-05,33.67,-9.064,Inf,0.369255149,NA,1.643116193,Inf,Inf,17.169,NA
737,781,1.58E-05,30.634,-23.609,68.075,0.261743837,0.343813017,1.412762196,37.441,91.684,17.408,-0.082069181
738,782,8.64E-06,28.716,-31.192,60.932,0.280694454,0.387091786,1.460487085,32.216,92.124,17.176,-0.106397332
739,783,1.95E-05,29.479,-13.225,76.244,0.372859085,0.264936213,1.649701187,46.765,89.469,16.863,0.107922873
740,784,1.17E-05,24.779,-16.581,80.922,0.220441783,0.296533666,1.349034346,56.143,97.503,17.924,-0.076091883
741,785,1.56E-05,27.198,-5.436,89.064,0.371998129,0.346131105,1.647650607,61.866,94.5,16.312,0.025867024
742,786,9.75E-06,24.32,-20.053,75.831,0.222417093,0.325600549,1.355287066,51.511,95.884,17.973,-0.103183456
743,787,1.92E-05,26.893,-7.032,Inf,0.385732601,0.23136999,1.687569358,Inf,Inf,18.033,0.154362611
744,788,1.25E-05,24.68,-18.641,Inf,0.234140526,0.135793704,1.380490856,Inf,Inf,24.043,0.098346822
745,789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,790,2.35E-05,23.732,-10.556,55.883,0.541639311,NA,2.14172564,32.151,66.439,12.574,NA
747,791,2.10E-05,23.985,-15.074,51.442,0.500075191,NA,2.023717798,27.457,66.516,12.511,NA
748,792,1.74E-05,21.196,-17.67,51.823,0.40922917,NA,1.78100295,30.627,69.493,13.155,NA
749,796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,797,3.39E-05,35.052,-7.893,Inf,0.384425866,0.292163557,1.659369909,Inf,Inf,13.752,0.092262309
751,798,2.23E-05,27.992,-5.721,Inf,0.400200065,0.16555931,1.721692678,Inf,Inf,17.374,0.234640755
752,799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,804,1.78E-05,26.586,-37.586,57.969,0.230724257,0.389609728,1.373795766,31.383,95.555,17.693,-0.158885471
758,805,2.02E-05,23.237,-36.833,60.975,0.221920435,0.365959889,1.361969174,37.738,97.808,18.544,-0.144039454
759,806,1.94E-05,22.683,#NAME?,60.733,0.199550112,0.35309829,1.320870581,38.05,Inf,19.887,-0.153548178
760,807,1.89E-05,21.182,#NAME?,61.682,0.137782646,0.367981588,1.211511258,40.5,Inf,21.64,-0.230198942
761,808,1.65E-05,22.05,#NAME?,53.497,0.148971704,0.422838801,1.229804943,31.447,Inf,21.646,-0.273867097
762,809,2.59E-05,34.886,-26.382,Inf,0.235463825,NA,1.36593871,Inf,Inf,16.279,NA
763,810,3.79E-05,32.854,-25.493,68.707,0.284039413,0.191892098,1.463817928,35.853,94.2,15.914,0.092147315
764,811,3.79E-05,32.186,-29.559,62.348,0.258312515,0.281285962,1.414724496,30.162,91.907,16.47,-0.022973446
765,812,3.71E-05,33.165,-28.502,82.579,0.234762824,NA,1.365612213,49.414,111.081,17.101,NA
766,813,3.66E-05,31.722,-34.606,58.623,0.249412705,0.31639779,1.398225901,26.901,93.229,16.765,-0.066985085
767,814,9.68E-05,22.319,-12.593,67.318,0.404673588,0.397811961,1.752893459,44.999,79.911,14.799,0.006861627
768,815,5.05E-05,27.246,#NAME?,38.378,0.099985021,1.438309787,1.144022197,11.132,Inf,24.281,-1.338324765
769,816,0.000149466,21.739,-7.14,Inf,0.422409087,0.266406235,1.802379138,Inf,Inf,16.548,0.156002852
770,817,0.000158524,23.644,-37.609,69.286,0.204126021,0.279729973,1.327134047,45.642,106.895,20.488,-0.075603952
771,818,0.000111296,19.497,-14.81,Inf,0.38647163,0.186352724,1.744919957,Inf,Inf,20.868,0.200118906
772,819,0.000123327,25.946,-10.418,Inf,0.377504964,0.301189861,1.680657975,Inf,Inf,18.831,0.076315103
773,820,9.96E-05,17.814,-2.516,Inf,0.591388499,0.13151022,2.338848288,Inf,Inf,23.238,0.459878279
774,821,9.62E-05,22.074,-7.374,Inf,0.382158099,0.149474527,1.710868834,Inf,Inf,24.426,0.232683572
775,822,8.75E-05,21.862,-14.204,Inf,0.359054339,0.238848483,1.657603509,Inf,Inf,19.129,0.120205855
776,823,6.37E-05,22.498,-10.217,Inf,0.265464574,0.041709024,1.453539895,Inf,Inf,29.42,0.22375555
777,824,0.000111133,22.554,-11.207,79.544,0.450207334,0.346136222,1.883816761,56.99,90.751,16.089,0.104071112
778,825,7.54E-05,25.625,-12.437,93.476,0.34230286,0.34166061,1.600927341,67.851,105.913,18.51,0.000642251
779,826,0.000165471,24.018,-13.283,Inf,0.353857081,0.044218564,1.647386341,Inf,Inf,21.768,0.309638517
780,827,0.000176586,29.076,-17.812,71.652,0.402284855,0.330121458,1.739132593,42.576,89.464,17.005,0.072163397
781,828,0.00014753,24.502,-17.921,Inf,0.372085574,0.19366268,1.688427992,Inf,Inf,20.047,0.178422894
782,829,0.000134011,24.613,-10.518,Inf,0.406602667,0.123982237,1.77250113,Inf,Inf,24.391,0.282620431
783,830,0.000133544,26.22,-30.025,74.411,0.246589464,NA,1.406124286,48.191,104.436,19.227,NA
784,831,0.000100565,27.284,#NAME?,65.792,0.179382409,0.320639716,1.282180509,38.508,Inf,22.05,-0.141257307
785,832,0.000161415,25.233,-13.017,Inf,0.333623742,NA,1.582571298,Inf,Inf,18.427,NA
786,833,0.000115627,28.527,-20.081,56.603,0.383567954,0.51149241,1.695992755,28.076,76.684,14.295,-0.127924455
787,834,0.000132658,28.742,-9.801,31.421,0.538748786,NA,2.074621532,2.679,41.222,4.749,NA
788,835,9.72E-05,28.152,#NAME?,31.357,0.120957739,NA,1.179392954,3.205,Inf,15.672,NA
789,836,0.000116954,28.767,10.557,31.197,1.245720716,NA,NA,2.43,20.64,2.698,NA
790,837,9.61E-05,28.741,0.256,31.31,0.760419581,NA,2.797389383,2.569,31.054,3.728,NA
791,838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,842,0.00663298,19.34,-31.491,77.443,0.25668429,0.276372839,1.447495652,58.103,108.934,20.474,-0.019688549
796,843,0.016827077,26.984,-11.54,Inf,0.292380964,0.152987846,1.500553903,Inf,Inf,23.17,0.139393117
797,844,0.012653314,25.124,-12.763,Inf,0.367250065,0.199143709,1.670506551,Inf,Inf,20.819,0.168106357
798,845,0.019736739,18.938,-3.544,Inf,0.690830944,0.22412531,2.701102583,Inf,Inf,16.944,0.466705634
799,846,0.057177404,33.589,-2.213,Inf,0.332203409,NA,1.563004615,Inf,Inf,20.159,NA
800,847,0.007103011,30.586,1.534,Inf,0.529407861,0.183694434,2.042627706,Inf,Inf,16.126,0.345713427
801,848,0.001722852,33.136,1.395,Inf,0.57910803,NA,2.159539109,Inf,Inf,11.601,NA
802,849,0.001104779,33.834,2.482,66.48,0.630269356,NA,2.304941011,32.646,63.998,9.738,NA
803,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,852,2.26E-05,15,#NAME?,46.34,NA,0.245704356,NA,31.34,Inf,13.14,NA
806,853,2.93E-05,24.366,-21.064,Inf,NA,0.159600424,NA,Inf,Inf,20,NA
807,854,1.87E-05,22.666,#NAME?,50.923,NA,0.449789438,NA,28.257,Inf,15.265,NA
808,855,2.75E-05,20.854,#NAME?,47.983,NA,0.613034624,NA,27.129,Inf,13.225,NA
809,856,2.91E-05,23.657,-19.635,69.349,NA,0.278064872,NA,45.692,88.984,16.807,NA
